rank,car_id,id_segment,charger_connected,n_rows,anomaly_score,quantization_error,is_anomaly,volt_V_mean,current_A_mean,soc_pct_mean,avg_speed_kmh_mean,motor_rpm_mean,min_single_volt_V_mean,max_single_volt_V_mean,min_temp_C_mean,max_temp_C_mean,accelerator_pedal_pct_mean,brake_pedal_pct_mean,regenerative_braking_Ah_mean,actual_max_capacity_Ah_mean
126,EV_102,RC829501_12,1,128,0.8164464823730212,0.26449413149738826,False,404.6347734375,-79.6375,100.0,0.0,0.0,3.7755546875,3.8613828125,38.884296875,42.213984375,0.0,0.0,0.0,193.65
127,EV_102,RC207535_5,1,128,0.8164464823730212,0.3332609389266005,False,414.696953125,-151.2125,100.0,0.0,0.0,4.10046875,4.1558359375,41.565625,44.36875,0.0,0.0,0.0,193.73
128,EV_102,RC829501_13,1,128,0.8164464823730212,0.3347105098196559,False,419.408109375,-56.584375,100.0,0.0,0.0,4.174390625,4.2087265625,39.780390625,43.06796875,0.0,0.0,0.0,193.65
129,EV_106,RC561349_1,1,128,0.8139136909875585,0.3305595572097524,False,362.0478125,-228.61484375,22.720390625,0.0,0.0,3.672890625,3.7502343750000002,45.42875,50.3209375,0.0,0.0,0.0,165.67
130,EV_107,RC620279_1,1,128,0.8139136909875585,0.2347269243456996,False,366.03864062499997,-240.00625,23.7940625,0.0,0.0,3.662734375,3.741953125,42.2140625,48.20234375,0.0,0.0,0.0,176.27
131,EV_108,RC808961_1,1,128,0.8139136909875585,0.2800758737002176,False,364.4845859375,-211.2875,25.07328125,0.0,0.0,3.641953125,3.72625,41.75125,47.834765625,0.0,0.0,0.0,166.96
132,EV_108,RC374996_1,1,64,0.8139136909875585,0.4218685972479579,False,389.622203125,-230.696875,27.8675,0.0,0.0,4.0078125,4.1884375,47.81515625,55.10890625,0.0,0.0,0.0,168.27
133,EV_108,RC748437_1,1,128,0.8139136909875585,0.3844651725944188,False,360.2347890625,-249.70859375,22.4565625,0.0,0.0,3.733515625,3.799375,46.73046875,50.4953125,0.0,0.0,0.0,172.76
134,EV_107,RC267703_1,1,128,0.8139136909875585,0.42084826735773423,False,371.829734375,-205.16484375,30.278125,0.0,0.0,3.755078125,3.8384375,46.0828125,51.084921875,0.0,0.0,0.0,176.27
135,EV_108,RC752927_1,1,128,0.8139136909875585,0.27657754659771766,False,363.407109375,-243.01953125,22.808046875,0.0,0.0,3.6659375,3.75921875,44.84140625,48.77765625,0.0,0.0,0.0,176.06
136,EV_102,RC419723_1,1,128,0.8139136909875585,0.5800991511141285,False,368.8920078125,-232.159375,24.362890625,0.0,0.0,3.69296875,3.7515625,49.33125,54.4953125,0.0,0.0,0.0,193.8
137,EV_106,RC372459_1,1,128,0.8139136909875585,0.2645200075756562,False,361.6683828125,-193.21953125,25.80203125,0.0,0.0,3.66515625,3.726484375,40.94171875,46.37046875,0.0,0.0,0.0,169.5
138,EV_104,DR754088_3,0,128,0.7743228213358073,0.43133495871943955,False,372.3479375,128.55859375,86.162578125,117.39296875,7056.78125,3.8731484375,3.9143359374999998,53.426875,61.820546875,35.7546875,0.41796875,0.001765625,202.74
139,EV_104,DR583457_15,0,128,0.7743228213358073,0.48329815228703393,False,322.41328125,78.328125,60.398359375,97.21171875,3888.46875,3.9035,3.9885,44.860546875,49.99765625,41.6484375,0.0,0.0,202.74
140,EV_104,DR583457_8,0,128,0.7743228213358073,0.5182346155661595,False,401.053125,91.0453125,72.19625,98.2578125,3930.3125,3.7749687499999998,3.7993515625,43.835,55.180078125,50.015625,0.0,0.0,202.74
141,EV_104,DR754074_2,0,128,0.7743228213358073,0.2791628241274104,False,375.60812500000003,76.86171875,80.146015625,117.1796875,4685.3828125,4.1128515625,4.1528515624999995,43.63484375,44.63484375,42.68046875,0.0,0.0,202.74
142,EV_104,DR754074_4,0,64,0.7743228213358073,0.4117638174374757,False,369.472390625,103.1484375,62.23140625,117.590625,4703.53125,4.121875,4.176578125,49.6784375,50.0,56.140625,0.0,0.0,202.74
143,EV_104,DR754088_2,0,128,0.7743228213358073,0.37770654267161935,False,379.502234375,113.56796875,92.98828125,107.73828125,6582.3203125,3.8518125,3.88659375,50.6128125,57.946328125,32.65078125,0.0,0.0,202.74
144,EV_108,DR750860_1,0,128,0.7743228213358073,0.3604184915034628,False,375.3760234375,102.7234375,84.624453125,109.025,5451.25,3.9939921875,4.0638984375,38.408359375,41.584296875,64.43125,0.0,0.0,199.98
145,EV_108,DR750860_2,0,128,0.7743228213358073,0.2574370170933717,False,375.0053125,120.39140625,73.724921875,116.1515625,5807.3828125,3.9670234375,4.064078125,43.2890625,47.759140625,50.296875,0.0,0.0,199.98
146,EV_108,DR750860_3,0,64,0.7743228213358073,0.361729817936266,False,377.00559375,94.8421875,66.30546875,107.528125,5376.40625,3.9236875,4.029171875,45.7296875,50.0,37.6203125,0.0,0.0,199.98
147,EV_104,DR754074_3,0,128,0.7743228213358073,0.24233670462597615,False,373.195203125,87.50625,69.696640625,112.853125,4514.125,4.1271640625,4.173015625,49.01078125,49.6028125,44.909375,0.0,0.0,202.74
148,EV_108,DR750860_4,0,128,0.7743228213358073,0.28717456500547267,False,370.0107421875,119.05,54.490234375,113.475,5673.75,3.91225,4.044359375,49.086015625,50.0,44.5828125,0.0,0.0,199.98
149,EV_104,DR754074_1,0,128,0.7743228213358073,0.4066807163627284,False,379.8025390625,74.92890625,88.6071875,110.53671875,4421.9296875,4.092546875,4.1308671875,36.353984375,37.353984375,50.415625,0.09375,0.0003125,202.74
150,EV_103,RC565709_6,1,128,0.768243135661137,0.255479490931905,False,419.6815859375,-0.54921875,100.0,0.0,0.0,3.52096484375,3.53076171875,19.32578125,21.53515625,0.0,0.0,0.0,195.72
151,EV_101,RC722912_13,1,128,0.768243135661137,0.16667959872958035,False,395.4010078125,-2.34921875,100.0,0.0,0.0,3.4826328125,3.5247578125,17.9796875,19.18828125,0.0,0.0,0.0,186.45
152,EV_105,RC393303_9,1,128,0.768243135661137,0.23624123942456057,False,388.7751953125,-0.20468750000000002,100.0,0.0,0.0,3.5834921875,3.589421875,17.0390625,18.534375,0.0,0.0,0.0,195.13
153,EV_105,RC393303_12,1,128,0.768243135661137,0.2884061541605065,False,399.948625,-0.45,100.0,0.0,0.0,3.2583828125,3.2603828125,27.3828125,29.31953125,0.0,0.0,0.0,195.13
154,EV_105,RC558082_25,1,128,0.768243135661137,0.45899395521057856,False,364.10571875,-21.296875,100.0,0.0,0.0,3.511234375,3.57975,33.7515625,36.879453125,0.0,0.0,0.0,195.09
155,EV_110,RC266002_15,1,128,0.768243135661137,0.3808925270626259,False,394.9115390625,-0.3890625,100.0,0.0,0.0,3.113703125,3.1371015625,19.003125,20.87890625,0.0,0.0,0.0,181.09
156,EV_109,RC872449_9,1,128,0.768243135661137,0.38927738702120357,False,412.9493125,-0.56953125,100.0,0.0,0.0,3.768546875,3.7720078125,22.259375,24.5046875,0.0,0.0,0.0,179.19
157,EV_103,RC565709_8,1,128,0.768243135661137,0.3311429320000001,False,416.906296875,-0.90703125,100.0,0.0,0.0,3.2648046875,3.2748046875,24.559375,27.19921875,0.0,0.0,0.0,195.72
158,EV_109,RC318657_5,1,128,0.768243135661137,0.32441328033588557,False,399.3318125,-0.81953125,100.0,0.0,0.0,3.5394453125,3.5431796875,26.66796875,27.58203125,0.0,0.0,0.0,179.12
159,EV_110,RC266002_14,1,128,0.768243135661137,0.33901787243088916,False,400.4638203125,-0.596875,100.0,0.0,0.0,3.2548203125,3.2581640625,17.0328125,18.253125,0.0,0.0,0.0,181.09
160,EV_110,RC350963_1,1,128,0.760199393051343,0.3422304819761204,False,424.21703125,-117.71953125,47.983671875,0.0,0.0,4.38825,4.404375,59.79078125,60.565625,0.0,0.0,0.0,181.09
161,EV_105,RC393303_1,1,128,0.760199393051343,0.3945033609209581,False,440.263296875,-28.67265625,51.578515625,0.0,0.0,4.1180078125,4.4136171875,50.499921875,53.32296875,0.0,0.0,0.0,195.13
162,EV_104,RC859876_1,1,128,0.760199393051343,0.608883233241783,False,440.6746875,-201.73828125,57.366171875,0.0,0.0,4.39590625,4.4166015625,63.4640625,64.4359375,0.0,0.0,0.0,202.74
163,EV_109,RC908686_1,1,128,0.760199393051343,0.3674118606907203,False,437.3605078125,-38.475,72.4365625,0.0,0.0,4.3593203125,4.3873828125,58.4890625,60.503828125,0.0,0.0,0.0,179.24
164,EV_110,RC988002_1,1,128,0.760199393051343,0.4115091887942837,False,438.2114765625,-94.6875,47.845,0.0,0.0,4.38253125,4.4156562500000005,53.67421875,57.07578125,0.0,0.0,0.0,181.09
165,EV_102,RC829501_2,1,128,0.760199393051343,0.5837857040154933,False,444.4735390625,-83.92890625,59.096953125,0.0,0.0,4.2508515625,4.3275546875,58.8084375,61.375546875,0.0,0.0,0.0,193.65
166,EV_104,RC223134_1,1,128,0.760199393051343,0.5373375255697662,False,439.44328125,-86.478125,65.49859375,0.0,0.0,4.4258046875,4.4343359375,60.94625,61.509140625,0.0,0.0,0.0,202.74
167,EV_110,RC266002_1,1,128,0.760199393051343,0.26498730457472,False,438.93625000000003,-71.09921875,43.29015625,0.0,0.0,4.3810078125,4.423015625,58.59453125,59.64453125,0.0,0.0,0.0,181.09
168,EV_109,DR214027_5,0,256,0.7562727017759454,0.6897711633232249,False,360.1123671875,108.465234375,64.6903125,95.71875,6973.15625,3.99836328125,4.0896796875,47.6783984375,50.9441796875,44.15625,0.0,0.0,180.22
169,EV_110,DR157642_3,0,256,0.7562727017759454,0.4991381167260218,False,306.0453125,161.277734375,77.2717578125,87.871484375,3801.265625,3.901796875,3.956015625,49.82349609375,49.88453125,48.2890625,0.0,0.0,181.09
170,EV_110,DR157642_8,0,128,0.7562727017759454,0.517250528124474,False,318.90859375,210.6796875,82.22828125,93.328125,6562.296875,3.76390625,3.838671875,54.981796875,58.0115625,47.953125,0.0,0.0,181.09
171,EV_108,DR624372_2,0,128,0.7533873012393176,0.23134805506817563,False,340.8955703125,110.44453125,91.508203125,108.62734375,4142.28125,3.9337343750000002,4.0949140625,60.2896875,61.52171875,47.5546875,1.8515625,0.00359375,182.02
172,EV_108,DR624372_3,0,128,0.7533873012393176,0.17736401678739863,False,330.327390625,98.36484375,89.31578125,112.6203125,4327.2578125,3.9199921875,4.1735078125,57.7925,58.93171875,43.4296875,2.15625,0.009062500000000001,182.02
173,EV_109,DR549817_3,0,128,0.7533873012393176,0.23279255827393322,False,340.882703125,99.7703125,74.7390625,113.35078125,5072.125,3.79715625,4.2046328125,60.6296875,62.1359375,46.1015625,2.6171875,0.009453125,179.29
174,EV_109,DR549817_2,0,128,0.7533873012393176,0.19795078197978438,False,331.019265625,85.22265625,77.692734375,105.76953125,4680.65625,3.8226171875,4.154953125,60.67265625,61.51171875,36.09765625,1.859375,0.0064062500000000005,179.29
175,EV_108,DR424318_5,0,128,0.7533873012393176,0.3150908814316387,False,349.0445546875,106.65625,70.33562500000001,109.9765625,4681.84375,3.54378125,4.1593203125,64.0125,64.13203125,42.375,0.8671875,0.004140625,183.46
176,EV_108,DR424318_2,0,128,0.7533873012393176,0.31317509919604536,False,340.4596953125,83.88359375,81.101015625,112.6765625,4691.4921875,3.5897109375,3.910890625,59.94,62.217421875,40.30078125,1.4765625,0.006796875,183.46
177,EV_108,DR380742_13,0,128,0.7533873012393176,0.29581645705554915,False,342.01,81.4109375,69.86515625,109.70703125,5484.6875,4.02434375,4.2417109375,60.3140625,60.78984375,38.71484375,2.046875,0.005078125,181.95
178,EV_109,DR524455_2,0,128,0.7533873012393176,0.35474450350760184,False,335.0031171875,127.92578125,94.83234375,112.63046875,4800.890625,4.3245703125,4.417859375,60.48359375,61.46875,49.9765625,1.5703125,0.00671875,179.19
179,EV_110,DR824332_6,0,128,0.7533873012393176,0.19177380024786153,False,327.2257578125,86.2703125,79.891328125,109.45,4378.0,3.94978125,4.2818828125,63.566796875,63.630078125,43.484375,2.390625,0.006171875,181.09
180,EV_106,DR558126_6,0,128,0.7533873012393176,0.3051047497787615,False,335.3324375,84.9078125,82.928671875,110.496875,6147.3828125,4.0466640625,4.1686875,59.225234375,62.537734375,43.4609375,2.3984375,0.0078125,173.9
181,EV_109,DR483223_2,0,128,0.7533873012393176,0.2510302586614429,False,338.705234375,93.36015625,90.918046875,112.37109375,4495.03125,3.6363359375,4.012625,63.128359375,63.97734375,42.1328125,3.171875,0.007109375,179.03
182,EV_107,DR139858_2,0,128,0.7533873012393176,0.4883411866504561,False,332.601890625,101.4765625,93.806953125,109.08125,4363.25,3.3255625,3.80715625,49.47234375,54.53515625,50.4765625,1.265625,0.0054687500000000005,176.14
183,EV_107,DR139858_3,0,128,0.7533873012393176,0.40618837707185373,False,326.8487734375,93.94375,89.460078125,109.828125,4393.125,3.3333046875,3.9161328125,60.248984375,63.982734375,48.359375,1.3046875,0.00578125,176.14
184,EV_107,DR705506_8,0,128,0.7533873012393176,0.20812721321298763,False,332.6871328125,101.28828125,80.11953125,113.9421875,4557.71875,4.06125,4.184453125,57.6484375,59.62578125,46.0859375,3.1328125,0.009062500000000001,176.22
185,EV_110,DR393518_6,0,128,0.7533873012393176,0.2875644651061536,False,339.29209375,106.39609375,87.79015625,111.6375,4626.96875,3.4926484375,4.2324921875,55.644140625,56.73359375,48.046875,2.1328125,0.00828125,181.09
186,EV_110,DR436096_4,0,128,0.7533873012393176,0.34569190837108155,False,374.6673671875,80.6171875,94.237890625,105.37421875,4215.234375,4.11275,4.1638046875,61.314140625,61.637890625,40.8828125,2.0,0.008828125000000001,181.09
187,EV_101,DR141978_18,0,128,0.7469750265261192,0.2616912942265955,False,374.549046875,42.1796875,53.016640625,28.94921875,1871.640625,4.11059375,4.145765625,51.708984375,52.909921875,29.7890625,17.65625,0.0072578125,186.34
188,EV_109,DR524455_19,0,128,0.7469750265261192,0.2513403511838487,False,377.28478125,46.13046875,62.365546875,32.33984375,2093.515625,4.08896875,4.142828125,58.94296875,60.01796875,32.546875,15.4453125,0.0064062500000000005,179.19
189,EV_109,DR524455_21,0,128,0.7469750265261192,0.2231661237098943,False,380.9095,53.06015625,58.6309375,33.0703125,2109.921875,4.0466796875,4.142734375,60.178515625,61.068125,33.4375,13.3203125,0.0053203125,179.19
190,EV_101,DR405429_11,0,128,0.7469750265261192,0.15223743318227578,False,382.993078125,53.834375,68.272109375,31.953125,2052.9140625,4.103328125,4.1463125,60.307890625,61.38109375,34.7890625,13.4375,0.0059375,186.25
191,EV_106,RC362689_3,1,128,0.7447063562868402,0.37320313378875025,False,377.3122890625,-25.15546875,51.6828125,0.0,0.0,3.7491875,3.75940625,42.33828125,43.84046875,0.0,0.0,0.0,173.9
192,EV_104,DR754088_5,0,128,0.7423309325326221,0.41378267510706973,False,363.5128125,122.4859375,75.8303125,107.67578125,4311.875,3.8646640625,3.9262421875,59.753203125,65.0,76.0734375,0.0,0.0,202.74
193,EV_104,DR754088_9,0,128,0.7423309325326221,0.35096433277307726,False,366.641609375,69.5328125,58.81890625,84.33125,3373.25,4.0926484375,4.1036484375,65.0,65.0,54.8578125,0.0,0.0,202.74
194,EV_105,DR277200_5,0,128,0.7423309325326221,0.6242045461541302,False,370.18875,91.96796875,64.65515625,81.99296875,9604.4921875,4.0664296875,4.0805468750000005,59.908671875,65.0,73.134375,0.0,0.0,195.13
195,EV_104,DR754088_10,0,128,0.7423309325326221,0.3815059076140897,False,352.201234375,106.0828125,52.128125,108.97578125,4339.3984375,4.10590625,4.1180546875,65.0,65.0,72.8703125,0.0,0.0,202.74
196,EV_105,DR776635_13,0,128,0.7423309325326221,0.4062745889412939,False,338.34609375,133.70078125,67.8946875,85.35,3667.5,4.15355546875,4.16255546875,55.2903125,64.9471875,31.95,0.0,0.0,195.42
197,EV_105,DR776635_12,0,128,0.7423309325326221,0.21299650013101906,False,350.3375,116.8328125,69.175,94.228125,4111.40625,4.1402125,4.1492125,52.728125,63.198125,47.5421875,0.0,0.0,195.42
198,EV_110,DR412770_9,0,128,0.7423309325326221,0.5307903895199874,False,324.86740625,103.659375,45.664765625,108.95234375,4357.6875,3.940546875,3.9588828125,62.463671875,65.0,71.15625,0.0,0.0,181.09
199,EV_105,DR277200_3,0,128,0.7423309325326221,0.2329099634997129,False,370.9602890625,80.34453125,75.166484375,92.53671875,5566.609375,4.0487343749999996,4.059796875,54.8521875,64.380078125,57.8140625,0.0,0.0,195.13
200,EV_102,RC207535_2,1,128,0.7255205991381153,0.33319130061448604,False,420.5415234375,-98.2671875,99.963125,0.0,0.0,4.1713671875,4.22,45.2265625,47.94375,0.0,0.0,0.0,193.73
201,EV_102,RC994147_2,1,128,0.7255205991381153,0.4308522128081719,False,415.7028046875,-104.52890625,99.95171875,0.0,0.0,3.685890625,3.7297890625,43.07265625,45.90234375,0.0,0.0,0.0,193.8
202,EV_102,RC829501_9,1,128,0.7255205991381153,0.252322045073644,False,423.6641875,-86.34140625,100.0,0.0,0.0,4.211109375,4.2617890625,43.8421875,48.00078125,0.0,0.0,0.0,193.65
203,EV_102,RC207535_4,1,128,0.7255205991381153,0.34554142451999087,False,398.5444765625,-137.50625,100.0,0.0,0.0,3.821015625,3.8798515625,39.9265625,43.16484375,0.0,0.0,0.0,193.73
204,EV_102,RC829501_15,1,128,0.7255205991381153,0.3515969504356966,False,411.2343125,-106.77109375,100.0,0.0,0.0,3.904609375,3.9575234375,39.3921875,42.2765625,0.0,0.0,0.0,193.65
205,EV_102,RC829501_14,1,128,0.7255205991381153,0.3123864252507521,False,423.28371875,-142.36015625,100.0,0.0,0.0,4.1251796875,4.1556796875,43.3015625,46.77578125,0.0,0.0,0.0,193.65
206,EV_102,RC829501_10,1,128,0.7255205991381153,0.233482464200141,False,421.237875,-144.5609375,100.0,0.0,0.0,4.1595078125,4.2389765625,42.2328125,46.3203125,0.0,0.0,0.0,193.65
207,EV_102,RC829501_11,1,128,0.7255205991381153,0.25552406144903295,False,386.71084375,-138.4625,100.0,0.0,0.0,3.789921875,3.8808046875,40.65703125,45.29375,0.0,0.0,0.0,193.65
208,EV_102,RC829501_7,1,128,0.7255205991381153,0.33366091291866506,False,420.2348203125,-72.13046875,100.0,0.0,0.0,3.8549453125,3.9008828125,44.543828125,47.798671875,0.0,0.0,0.0,193.65
209,EV_102,RC829501_8,1,128,0.7255205991381153,0.10788716321128235,False,409.78796875,-107.00078125,100.0,0.0,0.0,3.967171875,4.040390625,42.846875,45.908125,0.0,0.0,0.0,193.65
210,EV_101,RC722912_12,1,128,0.7145119233595795,0.9078165484145152,False,357.12675,3.640625,100.0,0.0,0.0,3.0628046875,3.09065625,21.170546875,23.029140625,0.0,0.0,0.0,186.45
211,EV_102,RC402318_9,1,128,0.7145119233595795,0.5520950514130157,False,423.660125,-7.7671875,78.09609375,0.0,0.0,4.12104453125,4.1330328125,28.6698828125,30.1401171875,0.0,0.0,0.0,193.57
212,EV_101,RC722912_7,1,128,0.7145119233595795,0.6308928438676338,False,377.455390625,-9.103125,100.0,0.0,0.0,3.412765625,3.41778125,21.981796875,22.894296875,0.0,0.0,0.0,186.45
213,EV_105,RC558082_24,1,128,0.7145119233595795,0.6073613092506444,False,379.634,-13.0234375,100.0,0.0,0.0,3.634046875,3.6917265625,27.627421875,32.88265625,0.0,0.0,0.0,195.09
214,EV_107,RC390377_3,1,128,0.7145119233595795,0.5807341776066847,False,409.228796875,-0.91875,100.0,0.0,0.0,3.77679921875,3.7812953125,25.48796875,26.8059375,0.0,0.0,0.0,176.22
215,EV_101,RC722912_14,1,128,0.7145119233595795,0.28524969802063577,False,391.5360859375,-0.89296875,100.0,0.0,0.0,3.6430703125,3.6601328125,19.73828125,21.7703125,0.0,0.0,0.0,186.45
216,EV_107,DR862144_15,0,256,0.7096181830857098,0.8386094285922753,False,333.75919140625,58.81953125,60.540703125,80.069140625,3442.59375,4.0364179687499995,4.10788671875,56.255859375,59.16015625,21.72109375,5.833984375,0.026984375,176.27
217,EV_101,DR156863_15,0,128,0.7096181830857098,0.23813952308957997,False,346.6768203125,83.89765625,68.82796875,110.659375,4889.296875,4.028828125,4.145546875,50.630859375,55.058984375,43.75,2.8046875,0.011796875,186.45
218,EV_101,DR141978_5,0,128,0.7096181830857098,0.30893117613873455,False,328.0980078125,101.90078125,84.77640625,109.7765625,5059.0078125,3.887875,4.1443125,53.787734375,54.08703125,53.34375,2.8203125,0.011093750000000001,186.34
219,EV_101,DR405429_3,0,128,0.7096181830857098,0.4238338983739655,False,334.0045625,92.153125,83.470078125,113.278125,4747.0,3.9376796875,4.1701875,58.697109375,59.338828125,47.859375,5.3515625,0.0148046875,186.25
220,EV_106,RC362689_4,1,128,0.7070251699940688,0.26261971740218437,False,424.80578125,-18.84921875,60.948125,0.0,0.0,4.0296328125,4.041828125,48.6234375,50.120390625,0.0,0.0,0.0,173.9
221,EV_108,RC808961_2,1,128,0.7070251699940688,0.4570040115714755,False,399.1523359375,-161.25,45.726953125,0.0,0.0,4.0443828125,4.1461328125,49.890859375,60.72515625,0.0,0.0,0.0,166.96
222,EV_108,DR380742_11,0,128,0.7058872767534803,0.308108359717599,False,346.0710859375,95.609375,76.149296875,105.503125,5274.5703125,4.0557890625,4.1825234375,54.8375,58.88203125,38.0078125,0.84375,0.0021875,181.95
223,EV_107,DR705506_9,0,128,0.7058872767534803,0.3630088154859398,False,308.565734375,84.7859375,75.328359375,103.85859375,4154.34375,4.042609375,4.2138125,51.334453125,54.229140625,39.5703125,0.5078125,0.00234375,176.22
224,EV_109,DR770601_8,0,128,0.7058872767534803,0.261356414565223,False,349.104125,79.81875,69.8640625,105.66171875,5283.0859375,4.0376015625,4.2142578125,62.027109375,63.303125,37.75,1.1875,0.003125,179.24
225,EV_110,DR824332_10,0,128,0.7058872767534803,0.2170212171153451,False,377.3827109375,98.5359375,71.19078125,98.35546875,4314.203125,4.1327578124999995,4.1877421875,53.761874999999996,55.261874999999996,44.17890625,0.7421875,0.0023437500000000003,181.09
226,EV_066,DR573828_1,0,63,0.7002474072390499,0.3926805023854493,False,391.31571428571425,78.12698412698413,89.92285714285715,112.10476190476192,4981.9047619047615,4.096936507936507,4.123047619047619,37.23126984126984,38.90904761904762,44.73015873015873,1.1428571428571428,0.004126984126984127,170.51
227,EV_110,DR634682_2,0,128,0.7002474072390499,0.5659873151253199,False,376.52578125,79.5765625,73.597890625,75.71875,3028.75,3.9593359375,3.9693203125,33.935,36.3765625,47.9921875,0.5078125,0.00015625,168.63
